Code_Region;Nom_Region;Code_CNP;Titre_professionnel_de_la_CNP;Niveau_de_compétences;Genre_de_compétences;emploi_estimé_2018;Perspectives_2023
440;Montréal;6732;Nettoyeurs spécialisés/nettoyeuses spécialisées;D de la CNP (Moins Qualifié);Vente et services;1500;Léger Déficit
440;Montréal;6733;Concierges et surintendants/surintendantes d'immeubles;D de la CNP (Moins Qualifié);Vente et services;9000;Léger Déficit
440;Montréal;6741;Personnel de blanchisseries et d'établissements de nettoyage à  sec et personnel assimilé;D de la CNP (Moins Qualifié);Vente et services;1000;Equilibre
440;Montréal;6742;Autre personnel de soutien en service, n.c.a.;D de la CNP (Moins Qualifié);Vente et services;2000;Non publié
440;Montréal;7201;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;350;Equilibre
440;Montréal;7202;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Léger Déficit
440;Montréal;7203;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Non publié
440;Montréal;7204;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;400;Léger Déficit
440;Montréal;7205;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;700;Léger Déficit
440;Montréal;7231;Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;2000;Léger Déficit
440;Montréal;7232;Outilleurs-ajusteurs/outilleuses-ajusteuses;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
440;Montréal;7233;Tôliers/tôlières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;400;Equilibre
440;Montréal;7234;Chaudronniers/chaudronnières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;50;Non publié
440;Montréal;7235;Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Non publié
440;Montréal;7236;Monteurs/monteuses de charpentes métalliques;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Léger surplus
440;Montréal;7237;Soudeurs/soudeuses et opérateurs/opératrices de machines à  souder et à  braser;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;2000;Equilibre
440;Montréal;7241;Electriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques);Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;2000;Léger Déficit
440;Montréal;7242;Electriciens industriels/électriciennes industrielles;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;500;Léger Déficit
440;Montréal;7243;Electriciens/électriciennes de réseaux électriques;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;200;Equilibre
440;Montréal;7244;Monteurs/monteuses de lignes électriques et de câbles;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
440;Montréal;7245;Monteurs/monteuses de lignes et de câbles de télécommunications;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;300;Léger Surplus
440;Montréal;7246;Installateurs/installatrices et réparateurs/réparatrices de matériel de télécommunications;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;2500;Equilibre
440;Montréal;7247;Techniciens/techniciennes en montage et en entretien d'installations de câblodistribution;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
440;Montréal;7251;Plombiers/plombières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1500;Léger Déficit
440;Montréal;7252;Tuyauteurs/tuyauteuses, monteurs/monteuses d'appareils de chauffage et poseurs/poseuses de gicleurs;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;300;Equilibre
440;Montréal;7253;Monteurs/monteuses d'installations au gaz;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
440;Montréal;7271;Charpentiers-menuisiers/charpentières-menuisières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;3000;Déficit
440;Montréal;7272;Ebénistes;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Léger Surplus
440;Montréal;7281;Briqueteurs-maà§ons/briqueteuses-maà§onnes;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Léger Déficit
440;Montréal;7282;Finisseurs/finisseuses de béton;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;300;Léger Déficit
440;Montréal;7283;Carreleurs/carreleuses;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;400;Equilibre
440;Montréal;7284;Plâtriers/plâtrières, poseurs/poseuses et finisseurs/finisseuses de systèmes intérieurs et latteurs/latteuses;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;700;Equilibre
440;Montréal;7291;Couvreurs/couvreuses et poseurs/poseuses de bardeaux;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;300;Equilibre
440;Montréal;7292;Vitriers/vitrières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
440;Montréal;7293;Calorifugeurs/calorifugeuses;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Non publié
440;Montréal;7294;Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur);Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1500;Léger Surplus
440;Montréal;7295;Poseurs/poseuses de revêtements d'intérieur;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Non publié
440;Montréal;7301;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Equilibre
440;Montréal;7302;Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Equilibre
440;Montréal;7303;Surveillants/surveillantes de l'imprimerie et du personnel assimilé;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
440;Montréal;7304;Surveillants/surveillantes des opérations du transport ferroviaire;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;200;Equilibre
440;Montréal;7305;Surveillants/surveillantes du transport routier et du transport en commun;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;350;Léger Surplus
440;Montréal;7311;Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1500;Equilibre
440;Montréal;7312;Mécaniciens/mécaniciennes d'équipement lourd;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;450;Léger Déficit
440;Montréal;7313;Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;600;Equilibre
440;Montréal;7314;Réparateurs/réparatrices de wagons;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Léger Déficit
440;Montréal;7315;Mécaniciens/mécaniciennes et contrôleurs/contrôleuses d'aéronefs;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1000;Léger Déficit
440;Montréal;7316;Ajusteurs/ajusteuses de machines;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Léger déficit
440;Montréal;7318;Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Léger Déficit
440;Montréal;7321;Mécaniciens/mécaniciennes et réparateurs/réparatrices de véhicules automobiles, de camions et d'autobus;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;4500;Léger Déficit
440;Montréal;7322;Débosseleurs/débosseleuses et réparateurs/réparatrices de carrosserie;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;700;Léger Déficit
440;Montréal;7331;Installateurs/installatrices de brà»leurs à  l'huile et à  combustibles solides;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Non publié
440;Montréal;7332;Réparateurs/réparatrices et préposés/préposées à  l'entretien d'appareils;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
440;Montréal;7333;Electromécaniciens/électromécaniciennes;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1000;Léger Déficit
440;Montréal;7334;Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;100;Equilibre
440;Montréal;7335;Autres réparateurs/réparatrices de petits moteurs et de petits équipements;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
440;Montréal;7361;Mécaniciens/mécaniciennes de locomotive et de cour de triage;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Léger Déficit
440;Montréal;7362;Chefs de train et serre-freins;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
440;Montréal;7371;Grutiers/grutières;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;200;Léger Déficit
440;Montréal;7372;Foreurs/foreuses et dynamiteurs/dynamiteuses de mines à  ciel ouvert, de carrières et de chantiers de construction;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
440;Montréal;7373;Foreurs/foreuses de puits d'eau;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;;Non publié
440;Montréal;7381;Opérateurs/opératrices de presses à  imprimer;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;1000;Léger Déficit
440;Montréal;7384;Autre personnel des métiers et personnel assimilé, n.c.a.;Technique-2 (Qualifié);Métiers, transport, machinerie et production connexe ;400;Non publié
440;Montréal;7441;Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;1000;Equilibre
440;Montréal;7442;Personnel d'entretien des canalisations d'eau et de gaz;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;50;Non publié
440;Montréal;7444;Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;200;Léger Déficit
440;Montréal;7445;Autres réparateurs/réparatrices et préposés/préposées à  l'entretien;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;600;Non publié
440;Montréal;7451;Débardeurs/débardeuses;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;450;Equilibre
440;Montréal;7452;Manutentionnaires;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;9000;Léger Déficit
440;Montréal;7511;Conducteurs/conductrices de camions de transport;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;10000;Léger Déficit
440;Montréal;7512;Conducteurs/conductrices d'autobus et opérateurs/opératrices de métro et autres transports en commun;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;4500;Equilibre
440;Montréal;7513;Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;6000;Léger Surplus
440;Montréal;7514;Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;7000;Léger Déficit
440;Montréal;7521;Conducteurs/conductrices d'équipement lourd (sauf les grues);C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;600;Equilibre
440;Montréal;7522;Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;500;Léger Surplus
440;Montréal;7531;Ouvriers/ouvrières de gares de triage et à  l'entretien de la voie ferrée;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;150;Equilibre
440;Montréal;7532;Matelots de pont et matelots de salle des machines du transport par voies navigables;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;100;Non publié
440;Montréal;7533;Opérateurs/opératrices de bateau à  moteur, de bac à  câble et personnel assimilé;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;50;Non publié
440;Montréal;7534;Agents/agentes de piste dans le transport aérien;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;900;Léger Surplus
440;Montréal;7535;Autres préposés/préposées à  la pose et à  l'entretien des pièces mécaniques d'automobiles;C de la CNP (Moins Qualifié);Métiers, transport, machinerie et production connexe ;250;Equilibre
